,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
223,2023-06-23,411.9965965993409,387.99435957829803,435.77822193315654,411.9965965993409,411.9965965993409,-0.2024667917143278,-0.2024667917143278,-0.2024667917143278,-0.2024667917143278,-0.2024667917143278,-0.2024667917143278,0.0,0.0,0.0,411.7941298076266
224,2023-06-26,415.92443286166304,390.78916718679847,439.91209253546134,415.92443286166304,415.92443286166304,-1.4859182363895835,-1.4859182363895835,-1.4859182363895835,-1.4859182363895835,-1.4859182363895835,-1.4859182363895835,0.0,0.0,0.0,414.43851462527346
225,2023-06-27,417.23371161577035,391.1302832979332,438.33083035237183,417.23371161577035,417.23371161577035,-2.9261513560988766,-2.9261513560988766,-2.9261513560988766,-2.9261513560988766,-2.9261513560988766,-2.9261513560988766,0.0,0.0,0.0,414.30756025967145
226,2023-06-28,418.5429903698777,395.7823605323452,443.94835870666066,418.5429903698777,418.5429903698777,-0.6385461912624021,-0.6385461912624021,-0.6385461912624021,-0.6385461912624021,-0.6385461912624021,-0.6385461912624021,0.0,0.0,0.0,417.90444417861534
227,2023-06-29,419.852269123985,395.14542067080095,443.8292438587584,419.852269123985,419.852269123985,0.28614327020420727,0.28614327020420727,0.28614327020420727,0.28614327020420727,0.28614327020420727,0.28614327020420727,0.0,0.0,0.0,420.13841239418923
228,2023-06-30,421.1615478780924,395.2042653185753,446.5506169703449,421.1615478780924,421.1615478780924,-0.20246679171322596,-0.20246679171322596,-0.20246679171322596,-0.20246679171322596,-0.20246679171322596,-0.20246679171322596,0.0,0.0,0.0,420.9590810863792
229,2023-07-03,425.0893841404144,398.7217042515595,446.4688978515995,425.0893841404144,425.0893841404144,-1.4859182363928096,-1.4859182363928096,-1.4859182363928096,-1.4859182363928096,-1.4859182363928096,-1.4859182363928096,0.0,0.0,0.0,423.60346590402156
230,2023-07-05,427.7079416486291,402.2084547153076,450.24310177226465,427.7079416486291,427.7079416486291,-0.6385461912609046,-0.6385461912609046,-0.6385461912609046,-0.6385461912609046,-0.6385461912609046,-0.6385461912609046,0.0,0.0,0.0,427.0693954573682
231,2023-07-06,429.0172204027364,405.024299885613,451.70004812796077,429.0172204027364,429.0172204027364,0.2861432702037758,0.2861432702037758,0.2861432702037758,0.2861432702037758,0.2861432702037758,0.2861432702037758,0.0,0.0,0.0,429.3033636729402
232,2023-07-07,430.3264991568438,407.21346470656334,454.1953612709124,430.3264991568438,430.3264991568438,-0.2024667917124712,-0.2024667917124712,-0.2024667917124712,-0.2024667917124712,-0.2024667917124712,-0.2024667917124712,0.0,0.0,0.0,430.1240323651313
233,2023-07-10,434.2543354191658,408.13260704889973,457.62289224307347,434.2543354191658,434.2543354191658,-1.4859182363948507,-1.4859182363948507,-1.4859182363948507,-1.4859182363948507,-1.4859182363948507,-1.4859182363948507,0.0,0.0,0.0,432.7684171827709
234,2023-07-11,435.56361417327315,406.91671421578536,456.2273707091423,435.56361417327315,435.56361417327315,-2.926151356096442,-2.926151356096442,-2.926151356096442,-2.926151356096442,-2.926151356096442,-2.926151356096442,0.0,0.0,0.0,432.6374628171767
235,2023-07-12,436.8728929273806,414.533729065516,459.8610167437132,436.8728929273806,436.8728929273806,-0.6385461912594073,-0.6385461912594073,-0.6385461912594073,-0.6385461912594073,-0.6385461912594073,-0.6385461912594073,0.0,0.0,0.0,436.23434673612115
236,2023-07-13,438.18217168148783,414.9048271147953,463.21487987849997,438.18217168148783,438.18217168148783,0.28614327020616476,0.28614327020616476,0.28614327020616476,0.28614327020616476,0.28614327020616476,0.28614327020616476,0.0,0.0,0.0,438.46831495169397
237,2023-07-14,439.49145043559525,416.25201052775594,462.6408195126537,439.49145043559525,439.49145043559525,-0.2024667917115427,-0.2024667917115427,-0.2024667917115427,-0.2024667917115427,-0.2024667917115427,-0.2024667917115427,0.0,0.0,0.0,439.28898364388374
238,2023-07-17,443.4192866979173,418.33579862962506,466.1094025474762,443.4192866979173,443.4192866979173,-1.4859182363980767,-1.4859182363980767,-1.4859182363980767,-1.4859182363980767,-1.4859182363980767,-1.4859182363980767,0.0,0.0,0.0,441.93336846151925
239,2023-07-18,444.7285654520246,419.4765004390839,466.0755472658994,444.7285654520246,444.7285654520246,-2.926151356096333,-2.926151356096333,-2.926151356096333,-2.926151356096333,-2.926151356096333,-2.926151356096333,0.0,0.0,0.0,441.80241409592827
240,2023-07-19,446.037844206132,420.00429280316445,470.1430077087838,446.037844206132,446.037844206132,-0.638546191267174,-0.638546191267174,-0.638546191267174,-0.638546191267174,-0.638546191267174,-0.638546191267174,0.0,0.0,0.0,445.3992980148648
241,2023-07-20,447.3471229602393,424.4939595352147,471.796724284607,447.3471229602393,447.3471229602393,0.2861432702057333,0.2861432702057333,0.2861432702057333,0.2861432702057333,0.2861432702057333,0.2861432702057333,0.0,0.0,0.0,447.63326623044503
242,2023-07-21,448.65640171434666,426.3470927527478,472.2675423091478,448.65640171434666,448.65640171434666,-0.20246679171078752,-0.20246679171078752,-0.20246679171078752,-0.20246679171078752,-0.20246679171078752,-0.20246679171078752,0.0,0.0,0.0,448.4539349226359
243,2023-07-24,452.58423797666865,428.73233156235466,476.3996457033296,452.58423797666865,452.58423797666865,-1.4859182363850214,-1.4859182363850214,-1.4859182363850214,-1.4859182363850214,-1.4859182363850214,-1.4859182363850214,0.0,0.0,0.0,451.0983197402836
244,2023-07-25,453.893516730776,426.7500943648201,475.0297176677997,453.893516730776,453.893516730776,-2.926151356095115,-2.926151356095115,-2.926151356095115,-2.926151356095115,-2.926151356095115,-2.926151356095115,0.0,0.0,0.0,450.9673653746809
245,2023-07-26,455.20279548488344,430.65704590046107,477.8858050294828,455.20279548488344,455.20279548488344,-0.6385461912648653,-0.6385461912648653,-0.6385461912648653,-0.6385461912648653,-0.6385461912648653,-0.6385461912648653,0.0,0.0,0.0,454.56424929361856
246,2023-07-27,456.5120742389907,431.56850218308415,480.7564420066331,456.5120742389907,456.5120742389907,0.2861432702049476,0.2861432702049476,0.2861432702049476,0.2861432702049476,0.2861432702049476,0.2861432702049476,0.0,0.0,0.0,456.79821750919564
247,2023-07-28,457.8213529930981,434.3490849410865,481.6159735752137,457.8213529930981,457.8213529930981,-0.20246679170985946,-0.20246679170985946,-0.20246679170985946,-0.20246679170985946,-0.20246679170985946,-0.20246679170985946,0.0,0.0,0.0,457.61888620138825
248,2023-07-31,461.74918925542016,435.6124762771622,485.56786867615375,461.74918925542016,461.74918925542016,-1.4859182363882473,-1.4859182363882473,-1.4859182363882473,-1.4859182363882473,-1.4859182363882473,-1.4859182363882473,0.0,0.0,0.0,460.2632710190319
249,2023-08-01,463.0584680095275,434.82288518531726,483.02842183080736,463.0584680095275,463.0584680095275,-2.926151356095006,-2.926151356095006,-2.926151356095006,-2.926151356095006,-2.926151356095006,-2.926151356095006,0.0,0.0,0.0,460.13231665343244
250,2023-08-02,464.36774676363484,440.75292815849065,489.50709797227915,464.36774676363484,464.36774676363484,-0.6385461912641792,-0.6385461912641792,-0.6385461912641792,-0.6385461912641792,-0.6385461912641792,-0.6385461912641792,0.0,0.0,0.0,463.72920057237064
251,2023-08-03,465.67702551774227,440.79218808429704,489.3203501867596,465.67702551774227,465.67702551774227,0.28614327020487024,0.28614327020487024,0.28614327020487024,0.28614327020487024,0.28614327020487024,0.28614327020487024,0.0,0.0,0.0,465.96316878794715
252,2023-08-04,466.9863042718495,442.9660062524223,490.5908596095465,466.9863042718495,466.9863042718495,-0.2024667917138266,-0.2024667917138266,-0.2024667917138266,-0.2024667917138266,-0.2024667917138266,-0.2024667917138266,0.0,0.0,0.0,466.7838374801357
253,2023-08-05,468.29558302595694,446.8374125312257,494.6647548989354,468.29558302595694,468.29558302595694,2.4834698129530315,2.4834698129530315,2.4834698129530315,2.4834698129530315,2.4834698129530315,2.4834698129530315,0.0,0.0,0.0,470.77905283891
254,2023-08-06,469.6048617800642,446.72677450408094,496.5955805765537,469.5741650967522,469.62177213498865,2.483469492312189,2.483469492312189,2.483469492312189,2.483469492312189,2.483469492312189,2.483469492312189,0.0,0.0,0.0,472.08833127237637
255,2023-08-07,470.9141405341716,444.50006483450704,494.2469692329156,470.82871248379337,470.97363892317765,-1.4859182363902883,-1.4859182363902883,-1.4859182363902883,-1.4859182363902883,-1.4859182363902883,-1.4859182363902883,0.0,0.0,0.0,469.42822229778136
256,2023-08-08,472.2234192882789,445.95228445742896,493.5456710937661,472.0676274371299,472.33994513061987,-2.9261513560937886,-2.9261513560937886,-2.9261513560937886,-2.9261513560937886,-2.9261513560937886,-2.9261513560937886,0.0,0.0,0.0,469.2972679321851
257,2023-08-09,473.5326980423863,449.2088857302221,496.47094033095897,473.3080093391403,473.7068500776789,-0.6385461912711343,-0.6385461912711343,-0.6385461912711343,-0.6385461912711343,-0.6385461912711343,-0.6385461912711343,0.0,0.0,0.0,472.89415185111517
258,2023-08-10,474.84197679649355,450.4957912393703,499.133866181932,474.5653688249929,475.108796140479,0.2861432702040846,0.2861432702040846,0.2861432702040846,0.2861432702040846,0.2861432702040846,0.2861432702040846,0.0,0.0,0.0,475.12812006669765
259,2023-08-11,476.151255550601,454.65032324758414,499.57304033868843,475.7876345699379,476.52879596840353,-0.2024667917128981,-0.2024667917128981,-0.2024667917128981,-0.2024667917128981,-0.2024667917128981,-0.2024667917128981,0.0,0.0,0.0,475.9487887588881
260,2023-08-12,477.46053430470823,456.400095492917,503.91491500528434,477.0028363422044,477.97306836012115,2.4834698129553825,2.4834698129553825,2.4834698129553825,2.4834698129553825,2.4834698129553825,2.4834698129553825,0.0,0.0,0.0,479.9440041176636
261,2023-08-13,478.76981305881566,456.95141605737024,505.42953911234895,478.18226383719684,479.38352329893263,2.483469492310519,2.483469492310519,2.483469492310519,2.483469492310519,2.483469492310519,2.483469492310519,0.0,0.0,0.0,481.2532825511262
262,2023-08-14,480.079091812923,455.1304648361798,502.3308446323079,479.3473496712267,480.8199063588696,-1.4859182363946994,-1.4859182363946994,-1.4859182363946994,-1.4859182363946994,-1.4859182363946994,-1.4859182363946994,0.0,0.0,0.0,478.59317357652833
263,2023-08-15,481.38837056703045,454.16650720533573,501.7823060359796,480.5613158209062,482.2549968267503,-2.9261513560978867,-2.9261513560978867,-2.9261513560978867,-2.9261513560978867,-2.9261513560978867,-2.9261513560978867,0.0,0.0,0.0,478.4622192109326
264,2023-08-16,482.6976493211377,458.9193616898564,506.626813658711,481.7203039864647,483.6851629577423,-0.6385461912704483,-0.6385461912704483,-0.6385461912704483,-0.6385461912704483,-0.6385461912704483,-0.6385461912704483,0.0,0.0,0.0,482.05910312986725
265,2023-08-17,484.0069280752451,460.1655541665422,509.77371765788257,482.9143280620063,485.1063824937918,0.28614327020329894,0.28614327020329894,0.28614327020329894,0.28614327020329894,0.28614327020329894,0.28614327020329894,0.0,0.0,0.0,484.2930713454484
266,2023-08-18,485.3162068293525,460.96984720546703,510.42545288593783,484.05488746960015,486.55073131401593,-0.20246679171214296,-0.20246679171214296,-0.20246679171214296,-0.20246679171214296,-0.20246679171214296,-0.20246679171214296,0.0,0.0,0.0,485.11374003764035
267,2023-08-19,486.6254855834598,466.554668774082,513.996725292898,485.178748795985,488.0569045407215,2.483469812957068,2.483469812957068,2.483469812957068,2.483469812957068,2.483469812957068,2.483469812957068,0.0,0.0,0.0,489.1089553964169
268,2023-08-20,487.9347643375672,464.1821059609496,512.45322046221,486.31556788646947,489.57320538311984,2.4834694923183087,2.4834694923183087,2.4834694923183087,2.4834694923183087,2.4834694923183087,2.4834694923183087,0.0,0.0,0.0,490.4182338298855
269,2023-08-21,489.2440430916745,462.2512732040066,510.72041523445455,487.43042497717283,491.0874412598862,-1.4859182363967405,-1.4859182363967405,-1.4859182363967405,-1.4859182363967405,-1.4859182363967405,-1.4859182363967405,0.0,0.0,0.0,487.75812485527774
270,2023-08-22,490.55332184578185,464.43397745434373,512.8383955695633,488.602575673823,492.55368494582547,-2.92615135609667,-2.92615135609667,-2.92615135609667,-2.92615135609667,-2.92615135609667,-2.92615135609667,0.0,0.0,0.0,487.62717048968517
271,2023-08-23,491.86260059988916,467.296833802193,516.6001957970412,489.7025355226488,494.02217775137785,-0.6385461912681396,-0.6385461912681396,-0.6385461912681396,-0.6385461912681396,-0.6385461912681396,-0.6385461912681396,0.0,0.0,0.0,491.22405440862104
272,2023-08-24,493.17187935399653,469.1093483721044,517.0578897595736,490.83074777164353,495.49844108606857,0.2861432702028674,0.2861432702028674,0.2861432702028674,0.2861432702028674,0.2861432702028674,0.2861432702028674,0.0,0.0,0.0,493.4580226241994
273,2023-08-25,494.48115810810384,469.7723764896843,518.165555485782,491.9970822814009,497.0165191995011,-0.2024667917110415,-0.2024667917110415,-0.2024667917110415,-0.2024667917110415,-0.2024667917110415,-0.2024667917110415,0.0,0.0,0.0,494.2786913163928
274,2023-08-26,495.7904368622112,473.6920346260568,523.0708022887592,493.012186656094,498.50633820170685,2.4834698129479706,2.4834698129479706,2.4834698129479706,2.4834698129479706,2.4834698129479706,2.4834698129479706,0.0,0.0,0.0,498.2739066751592
275,2023-08-27,497.0997156163185,477.0948727903051,524.1460022150154,494.2004246546948,500.0336491937236,2.483469492317666,2.483469492317666,2.483469492317666,2.483469492317666,2.483469492317666,2.483469492317666,0.0,0.0,0.0,499.5831851086362
276,2023-08-28,498.4089943704259,472.62461242029127,521.6817063170681,495.29194220287866,501.522458492936,-1.4859182363987813,-1.4859182363987813,-1.4859182363987813,-1.4859182363987813,-1.4859182363987813,-1.4859182363987813,0.0,0.0,0.0,496.9230761340271
277,2023-08-29,499.7182731245332,472.3778289716489,520.2808223775564,496.41793354901534,502.97874282629385,-2.9261513560965597,-2.9261513560965597,-2.9261513560965597,-2.9261513560965597,-2.9261513560965597,-2.9261513560965597,0.0,0.0,0.0,496.79212176843663
278,2023-08-30,501.02755187864057,476.57657581963974,524.4701877364396,497.53136715400973,504.5229864501372,-0.6385461912666421,-0.6385461912666421,-0.6385461912666421,-0.6385461912666421,-0.6385461912666421,-0.6385461912666421,0.0,0.0,0.0,500.3890056873739
279,2023-08-31,502.3368306327479,479.1982513661547,528.206299567747,498.696365100428,506.01773202914404,0.2861432702049024,0.2861432702049024,0.2861432702049024,0.2861432702049024,0.2861432702049024,0.2861432702049024,0.0,0.0,0.0,502.62297390295277
280,2023-09-01,503.64610938685524,479.7280153330297,526.9213424854711,499.7991925972606,507.538468837942,-0.20246679171028648,-0.20246679171028648,-0.20246679171028648,-0.20246679171028648,-0.20246679171028648,-0.20246679171028648,0.0,0.0,0.0,503.443642595145
